ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emissions_kg,Column2,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_$,Column1,Delivery_Time_days,Sustainability_Score,Recyclability Score (0-1),Carbon Footprint (kg CO2)
823,Apparel,115.9788493,429.220356,40.00039297,1582.084956,573.0421028,,451.1894162,77.98539383,271.9928018,,5,65.26,0,524
824,Automotive,148.8235969,191.0065629,9.581033866,4307.620794,232.8684931,,607.8277179,40.66235597,973.2801116,,10,67.57,1,121
825,Electronics,98.38906633,405.0196123,33.96546611,4300.431593,146.7848259,,179.2618563,70.272338,4980.86136,,14,67.18,0,139
826,Food,21.42704509,451.3424652,11.80470891,3846.789657,915.5644763,,384.4564837,49.61041515,1063.99816,,2,50.49,1,813
827,Apparel,116.836395,245.2178388,11.69216919,818.8060587,829.482129,,439.5510364,21.00649656,2612.228512,,10,35.72,0,280
828,Pharmaceutical,191.9488041,459.4744147,43.82951689,3482.58195,772.0331567,,478.5789448,58.34359195,4272.405087,,8,39.93,1,166
829,Apparel,43.30755905,219.7931243,13.23377868,4730.617916,96.32800287,,672.852449,45.9404148,297.9277313,,5,74.19,0,665
830,Electronics,141.1009293,483.8352874,13.89911998,3444.448346,851.5423531,,220.1747365,55.54245663,3101.547115,,7,50.46,0,97
831,Pharmaceutical,48.17740085,90.18028604,1.032016147,1724.922561,466.1418721,,665.4820163,72.27811888,1529.722155,,7,78.68,0,85
832,Automotive,111.80726,359.1586699,43.66278267,2552.838655,375.2753671,,585.0148994,40.83041995,4339.207599,,14,43.01,0,427
833,Apparel,28.36852543,272.2163182,39.83714585,3264.052712,569.152543,,489.1095699,73.08243363,1560.613516,,5,60.41,0,485
834,Electronics,95.57047789,224.4419625,31.73911782,2601.795003,136.7855806,,589.6695093,62.546831,3496.427457,,8,67.48,0,754
835,Food,153.6710325,334.7203454,37.76302243,687.7694145,768.8142219,,388.4124173,44.20234481,3436.254236,,9,37.06,1,562
836,Pharmaceutical,76.03858961,366.7356912,8.450379804,1629.113819,603.313323,,196.8783102,52.2255495,1263.169035,,4,62.11,1,356
837,Apparel,136.3332277,51.96347134,23.45785613,4031.74055,227.260592,,566.0356682,32.79067928,367.0361594,,4,59.46,0,903
838,Apparel,161.1354926,125.1288899,18.20974998,4320.948426,228.8205898,,467.2706147,78.85181098,2164.397954,,8,80.95,0,982
839,Automotive,186.1637857,370.8707228,5.595049787,772.7701603,225.036219,,547.5623604,56.71458141,1588.127129,,1,76.19,0,997
840,Automotive,54.58199555,349.8734361,24.82039378,4766.695087,104.1522682,,336.5991467,13.06927967,4083.093198,,4,45.32,1,151
841,Food,85.870024,484.7213773,46.11624287,1711.230827,608.4085269,,734.8066041,32.8635334,4041.748105,,6,31.65,0,490
842,Food,38.95904253,392.4670056,2.962896833,3345.33732,848.3307687,,511.158908,53.63201036,2393.714971,,13,55.39,0,334
843,Electronics,198.5718654,477.8477185,15.28158476,3783.943215,66.62330329,,159.781739,13.94332945,3111.258682,,4,52.64,1,813
844,Electronics,186.1301839,366.1432257,11.16950587,4078.53655,96.55441272,,414.8627935,11.67189339,3100.445677,,6,52.27,0,732
845,Food,112.5918548,184.1234939,12.66918603,4734.173541,594.1317629,,629.4492383,41.50169677,4170.359112,,5,49.52,0,533
846,Food,169.9863259,97.41421501,45.51329304,1633.305785,828.5209011,,655.8941932,33.28831258,2240.011588,,14,29.1,1,579
847,Pharmaceutical,108.9820157,401.8207385,23.93538366,4306.681627,360.401946,,446.2179369,40.68090256,1522.144063,,9,56.91,0,308
848,Automotive,128.4812807,339.8671497,23.84867123,745.2658268,382.1336789,,726.3232996,28.38853169,1472.167607,,10,50.25,0,929
849,Electronics,26.9336421,71.68370558,38.26820648,3554.700441,616.5291726,,287.367906,21.53024229,2773.722941,,9,31.41,1,288
850,Automotive,153.5013799,212.0227097,8.570117996,3735.690875,310.5022447,,387.4190881,58.24003499,2355.911373,,4,71.67,0,12
851,Automotive,34.26556189,480.559917,24.87600235,3420.843882,75.27794777,,729.0178374,46.01997814,2312.579701,,13,66.18,0,294
852,Food,166.9528497,275.1805156,22.06927549,1336.342207,748.4670922,,727.3797015,24.01079479,637.4592276,,14,39.45,1,244
853,Pharmaceutical,158.5853367,244.7281112,30.24862384,4377.91142,644.3674173,,579.9989382,32.37125984,3649.297955,,4,37.46,1,14
854,Apparel,144.6614926,255.9648223,49.97832746,927.4064705,601.7181991,,701.286383,51.42655354,1225.936102,,12,45.22,1,557
855,Pharmaceutical,16.8704723,143.9972258,38.70299581,362.8104785,754.5999225,,162.1412869,15.05605438,1145.377425,,8,27.12,1,939
856,Pharmaceutical,67.59438763,215.9182269,20.49541945,3615.578454,691.4692957,,705.4964833,20.32171065,2181.239937,,10,36.86,0,20
857,Automotive,59.99138828,216.4159652,41.55009956,2429.831005,245.5878888,,324.4339346,15.12719229,1293.33604,,4,40.99,1,123
858,Pharmaceutical,78.42591742,73.55975908,9.364709802,4260.580298,384.8569946,,224.8320587,66.86221329,3002.519683,,2,72.13,0,772
859,Electronics,26.65212189,395.4054328,2.492720629,1978.645991,169.8046346,,267.5588854,62.66864632,1983.024029,,13,81.28,1,396
860,Automotive,188.0219864,237.4269944,11.01797025,924.5650837,173.3641627,,392.5779556,62.73190523,2354.776268,,13,77.05,1,744
861,Electronics,115.2224257,419.9809491,17.68016625,4198.566743,692.385959,,275.8344032,60.14277404,2778.412744,,14,56.67,1,898
862,Apparel,68.04961903,432.6566005,26.01845712,2789.657195,865.6701016,,324.3973102,56.85697966,1176.970508,,2,49.7,1,676
863,Automotive,85.42648824,145.3973246,31.14132789,1027.059383,964.5959547,,194.4849403,43.38943408,947.6077898,,1,38.41,0,751
864,Apparel,94.9684827,345.809067,45.61968014,3629.881593,646.9297617,,307.3237359,54.95947145,4426.025134,,5,40.97,1,39
865,Automotive,124.1129233,262.5268119,25.98284647,2604.456829,224.8962572,,500.5986702,12.68530884,2281.873774,,6,44.64,1,909
866,Food,107.9790913,446.0705321,25.56250659,3061.133613,150.3678282,,409.2975957,53.50250959,2178.049326,,9,67.66,1,676
867,Pharmaceutical,184.6844749,147.0833056,3.461907481,2358.401857,822.208423,,342.7031329,64.45143939,370.9383213,,5,65.43,1,642
868,Food,104.4230618,355.0159401,2.71066608,4160.674021,599.8186525,,622.5164902,45.02508523,2590.286252,,13,58.25,1,285
869,Apparel,198.5100228,323.488455,28.00683813,4164.857307,637.37077,,725.45698,35.02593299,2860.014664,,6,41.47,1,946
870,Pharmaceutical,171.770742,182.8856649,22.47075205,3576.005227,792.3889843,,629.752456,29.41987144,2882.436181,,6,36.19,1,324
871,Automotive,49.61699773,111.4704066,42.11983935,616.4667492,718.1133663,,332.4004915,54.99614351,3593.749613,,3,41.92,1,661
872,Pharmaceutical,186.8130908,343.2378922,8.873299651,4210.383923,842.7353402,,621.1095175,58.4960839,1051.912808,,12,58.31,0,735
873,Electronics,32.1096156,382.3688562,2.223611444,3387.963605,103.4032102,,206.3861277,70.96773199,1410.671044,,4,88.67,1,383
874,Pharmaceutical,165.3154446,192.0323047,23.00289963,3515.418413,760.1446049,,191.2225917,33.96338577,4091.506233,,1,36.79,0,617
875,Electronics,82.31842576,340.1746718,12.63644928,1878.615918,858.3101195,,341.9389259,63.88406152,4746.418961,,4,51.65,1,330
876,Pharmaceutical,176.8151209,227.8089084,3.431104294,4408.469825,321.8282903,,665.3916583,49.29490769,852.4771874,,1,71.92,1,780
877,Electronics,174.9307711,370.9430975,36.50531606,3654.320841,658.4249103,,272.4437731,71.79855435,2588.717862,,5,56.37,0,546
878,Apparel,163.125826,139.6468737,6.468056998,651.693286,348.4539606,,144.2773862,46.94684758,1228.046013,,11,67.98,1,813
879,Food,160.1057829,450.5967512,30.8076555,2098.112369,960.0725132,,192.1966746,46.23408799,488.3512081,,11,41.02,0,75
880,Automotive,67.88903643,179.3343184,14.77143776,4443.263774,81.75239381,,701.121478,50.4513957,1762.416023,,8,73.34,0,614
881,Pharmaceutical,25.37466378,215.5036945,9.501306467,331.2638383,600.8032016,,543.6482993,62.45207486,889.7006009,,8,67.62,1,158
882,Food,86.56623397,76.14137844,19.60782462,4810.941436,208.1783697,,277.2408144,77.52833352,3607.678752,,5,77.46,1,789
883,Automotive,42.96965785,100.1804955,40.27084303,3427.896585,726.6091949,,488.7070777,15.1494348,2761.881986,,14,24.14,0,540
884,Automotive,142.0407069,282.1378562,20.21258527,3193.74229,217.0957692,,469.3057357,13.74042217,890.4054608,,10,50.49,0,497
885,Electronics,75.75894804,170.4167045,37.78771281,1425.740357,273.6140988,,558.8051849,75.62852362,244.3596243,,2,74,1,672
886,Apparel,195.3659382,425.9661016,7.148828543,1319.079765,519.6522705,,263.2312881,47.09129379,4079.153835,,12,56.94,1,1000
887,Apparel,131.7846947,56.61202489,38.86579956,4716.085275,919.0932025,,705.082091,53.04321102,1045.73315,,6,41.31,0,546
888,Food,166.2713071,220.5923219,12.60973292,1561.535026,251.1286535,,316.5579935,43.76965211,3109.839883,,1,63.09,1,890
889,Apparel,35.17968782,201.805496,34.19226336,3899.975954,187.0280201,,585.8921578,16.55602168,1817.225183,,7,45.36,1,105
890,Pharmaceutical,173.7827516,58.69743391,28.72329619,2026.296811,771.0279903,,111.2872525,63.76625649,3010.332504,,11,51.24,1,825
891,Apparel,185.3238662,105.9657796,46.52809114,782.3449468,525.5885557,,360.8599909,62.30572516,1715.13741,,4,53.34,0,355
892,Food,102.5417646,236.1392037,19.97880338,152.5049587,916.1958568,,346.1968726,31.8192325,617.3098913,,5,39.2,1,421
893,Apparel,125.1880582,271.789063,4.242094253,2766.860951,189.2838293,,480.4391,31.43674717,1270.160041,,6,65.8,0,383
894,Pharmaceutical,155.3138622,231.9303863,1.938618792,4881.316211,663.6314984,,150.9153832,68.64889666,1102.681119,,11,71.43,1,13
895,Electronics,43.21933918,288.9219553,41.51606949,1908.76735,271.2351888,,653.0919616,15.06500804,2254.492892,,1,38.28,0,927
896,Food,105.4875545,317.8092537,26.71204625,1850.242437,198.9224072,,252.4465612,71.67736038,3359.76216,,9,72.47,1,929
897,Electronics,85.74597528,54.46571951,38.98695854,1786.048927,699.2579444,,573.9264704,27.96631829,1466.26916,,10,34.48,1,632
898,Electronics,37.81105851,258.8428218,12.4868544,2650.664803,614.0003889,,662.2484863,51.50893234,257.9356894,,4,61.82,1,993
899,Electronics,79.83154024,483.5746584,17.90910353,2259.257929,767.0860854,,493.3138694,75.51959253,2690.899348,,8,62.2,1,709
900,Automotive,22.95273878,283.5645261,2.475089738,4411.581671,343.9894476,,618.6182447,57.46857511,3107.645549,,5,71.21,1,275
901,Automotive,14.90426232,354.8940204,48.1131239,2577.051879,475.5730736,,563.3022186,39.01008687,4821.778371,,11,36.35,1,666
902,Electronics,35.68159494,190.3387361,33.72552743,2588.013407,435.1980925,,348.870858,58.26739462,3029.459855,,8,56.53,0,422
903,Food,192.9918712,398.2961202,46.7270493,778.0208141,984.8849908,,666.2009773,34.07857454,2461.628285,,1,23.88,0,9
904,Pharmaceutical,114.4106118,397.8146668,14.00932396,4915.42375,327.6365089,,306.2909589,29.40808914,2952.327804,,8,53.37,1,984
905,Pharmaceutical,193.5062106,284.5832214,30.96171695,1324.867165,330.0763764,,499.8490424,79.76782946,4653.923023,,11,68.29,0,309
906,Apparel,92.17459688,489.2062205,34.24649845,459.4839306,386.8207984,,621.7784174,62.55531618,4176.215099,,13,57.62,1,595
907,Food,69.24506529,106.4975966,16.55993531,3349.41662,586.3643772,,365.2691369,55.13039842,1750.29792,,11,59.85,1,55
908,Automotive,106.1669539,57.6264492,42.55735252,3017.295214,289.7066071,,311.9373253,34.87027503,1338.820946,,4,49.04,1,648
909,Electronics,93.50722084,396.5711953,47.41091168,2134.213705,919.5254434,,421.5422071,13.44125804,1460.641339,,2,17.25,1,213
910,Apparel,30.07629001,413.2199918,44.35790077,2168.741946,302.4012866,,672.574446,12.17398132,2621.220991,,11,34.03,1,709
911,Pharmaceutical,131.7569998,104.0932531,37.21428182,3946.813213,901.024945,,750.9452342,48.79268788,3771.437366,,6,34.94,0,566
912,Automotive,51.04725468,169.5122748,14.59576931,1058.991936,148.3013105,,481.558389,63.34229047,2615.452194,,2,76.15,1,277
913,Automotive,127.7217114,57.89856351,14.79918606,4119.241263,673.7345673,,563.0263437,47.61654333,525.4227,,5,56.63,1,77
914,Electronics,133.5382076,181.9888749,48.2046557,3278.860858,911.6362425,,732.2915356,68.85495504,3673.187362,,2,40.45,1,92
915,Pharmaceutical,38.88472209,397.9138433,1.503940301,2152.951892,210.3119665,,168.982796,12.33985732,4068.656618,,3,51.12,1,714
916,Food,21.65642915,283.0822375,36.08644869,2344.340221,969.9106121,,262.4550045,35.67264535,1589.589753,,11,31.13,0,26
917,Automotive,158.3447014,206.6430169,35.60606197,1357.571315,480.2391924,,596.2300044,26.59492738,3387.803549,,6,37.87,0,715
918,Electronics,97.36208052,217.2826827,31.51178751,3785.36023,948.429353,,676.6211233,41.30910777,2247.641125,,1,35.1,1,773
919,Food,21.05112115,50.60913157,49.51533346,2613.086237,692.9790414,,699.9203198,15.06634752,4467.772907,,6,18,1,697
920,Pharmaceutical,199.0246003,184.9102374,16.28209235,1672.187259,336.5075264,,390.5750238,76.78921491,4257.082679,,3,73.27,1,280
921,Automotive,20.97830659,340.9064337,17.65862133,3020.645567,228.8873987,,162.5379316,25.62787807,2722.073592,,7,53.44,0,479
922,Food,142.0566935,488.3874997,4.868030744,4979.098815,338.5482939,,406.4470341,74.56154428,3519.22662,,2,78.14,1,677
923,Food,196.8989958,431.1773721,22.69710869,2232.78517,138.3665388,,261.5142131,39.81252085,4440.078565,,14,57.8,0,910
924,Food,55.4442198,60.61773409,13.79137779,4611.387864,186.674568,,303.8375185,78.98668933,2579.441648,,6,83.22,0,995
925,Automotive,37.02738005,454.3522721,17.82594841,1790.582516,149.4274183,,640.5872898,48.78408684,1703.603554,,8,69.37,0,594
926,Automotive,33.06313849,402.439286,41.89401772,368.1902639,451.7963666,,152.8689602,75.15830049,3817.597462,,1,59.63,0,56
927,Apparel,67.62227804,401.1692556,46.83874116,1100.786321,805.7994574,,679.3068522,10.37442921,1256.318023,,11,19.77,1,216
928,Pharmaceutical,29.19870409,256.0980916,10.10092053,2151.606202,184.3143765,,399.3683601,62.37671643,2064.94951,,11,77.49,0,348
929,Electronics,141.5106549,229.1023818,19.25293765,1176.21115,173.8044115,,517.2447518,73.21354572,4355.490738,,13,74.98,0,224
930,Food,21.83544164,186.312078,46.50289754,101.1124873,661.257502,,162.7565619,19.78043969,3677.227233,,9,24.1,1,623
931,Apparel,106.7902043,79.56268653,4.028614574,4583.507535,237.3238329,,336.1513549,16.72880962,2138.292825,,5,55.36,1,812
932,Electronics,199.3724022,152.7059136,5.525665877,4235.009115,142.7295362,,162.7906433,39.7200825,1230.773612,,5,70.91,0,685
933,Apparel,164.6543512,160.9716357,8.976758471,3737.231934,208.5061493,,773.080606,75.35752343,1908.648276,,13,84.02,0,297
934,Automotive,126.8916933,267.8346814,30.16542887,922.2915187,927.5448261,,665.0831545,47.96705921,1563.699916,,12,40.96,1,473
935,Food,68.18818795,386.349983,8.373141279,689.7815234,830.3976901,,421.742928,46.92195246,1045.228582,,5,53.11,1,77
936,Electronics,128.5402089,263.2144228,48.43574269,431.2632724,386.3613342,,256.5217838,19.87882828,3767.997985,,6,31.44,0,750
937,Electronics,110.1378781,76.03000225,22.88901184,3647.743025,673.029729,,753.4185737,10.05526578,1409.935457,,2,32.86,0,914
938,Electronics,90.95584294,481.0054104,25.57438006,4651.159007,560.41189,,341.217617,66.70980635,2380.003857,,6,61.55,1,332
939,Electronics,34.83497158,474.2259436,13.08627217,2209.625522,693.2680503,,212.6891022,16.13021941,2052.125345,,14,37.93,0,760
940,Electronics,178.4548009,403.3352944,24.07705237,683.7892928,698.5375948,,494.2150719,54.36948731,4913.971417,,11,46.77,0,234
941,Apparel,95.45908328,496.0975557,33.433768,2610.724822,647.2973143,,760.6418842,74.02315182,2077.242772,,4,60.06,0,363
942,Food,46.97827725,295.0170498,37.80767971,1809.276347,302.7963001,,102.6812034,24.60563392,583.9159174,,8,46.93,1,695
943,Automotive,79.87427667,483.2457576,37.93953605,1936.642129,87.05609972,,266.6873903,56.56909854,631.1636123,,13,69.23,1,400
944,Automotive,88.68465298,84.02226828,29.31666452,3144.520058,482.7884429,,756.9133483,15.50890037,3035.617862,,11,35.47,0,893
945,Automotive,167.2322002,214.5563367,45.31362897,3621.718755,896.4251905,,219.7601768,52.26286007,3076.945048,,9,34.96,0,931
946,Automotive,149.3867323,151.4215706,41.05298452,641.9576345,591.0223956,,179.2704161,21.47522047,2210.043154,,9,32.17,0,250
947,Apparel,156.1679298,138.1248879,38.09535762,274.392131,840.7714896,,499.1310511,61.51674924,2272.849723,,8,45.75,1,376
948,Pharmaceutical,12.09594024,113.361327,3.724670562,4972.218483,992.0431258,,703.2906763,31.08619064,458.8763976,,3,43.37,1,965
949,Food,89.06925965,330.0861387,1.337020149,1240.36891,205.4353939,,433.9768724,42.43737062,2679.42325,,10,69.16,1,983
950,Electronics,101.4553888,401.5948351,11.40991658,363.7695721,707.1887572,,796.1949797,51.96013794,2622.749482,,11,54.95,1,662
951,Pharmaceutical,13.6465326,310.2342797,33.5126561,1030.389113,690.578895,,575.4201897,21.98913875,917.8367291,,11,35.04,0,576
952,Automotive,59.36450966,116.1332193,21.14867696,290.8934471,980.957675,,151.852435,61.9146473,698.4290533,,4,51.67,0,51
953,Pharmaceutical,154.4550664,415.0056965,20.71790671,2019.873384,986.3206973,,794.9824922,31.18482384,793.1479549,,1,36.13,0,568
954,Food,36.05084409,336.1796182,44.34475752,4031.768744,702.3446811,,385.5259657,56.36603019,684.9355832,,9,48,1,688
955,Electronics,111.708925,224.6745678,44.88257956,1772.097804,281.4340524,,301.1817737,21.07981355,3126.599339,,5,37.89,1,684
956,Electronics,50.88835568,353.358633,45.54958794,2276.498694,808.6280462,,490.5154285,58.16823614,1143.116732,,6,44.32,1,783
957,Food,12.30294718,166.9572407,16.38002575,3410.37519,151.6776775,,313.0153143,18.9731651,1406.86473,,3,55.57,1,591
958,Food,55.82827694,205.3364938,34.86173482,2593.580943,791.664339,,160.520255,39.77495474,1033.146292,,11,40.13,1,486
959,Automotive,195.4160134,462.8686294,14.31002588,4321.083862,914.6863179,,100.9998402,27.30442516,4797.609461,,10,30.89,0,499
960,Electronics,162.2920513,180.7270276,10.33988182,4343.574808,413.691725,,414.708347,62.38626746,4302.163823,,8,66.04,1,987
961,Pharmaceutical,192.3195624,261.4947207,10.04699041,148.5624079,649.1035302,,685.8043956,28.34245032,1306.375219,,7,48.07,0,340
962,Apparel,102.6922683,450.5635118,17.76327342,3912.426902,458.6355955,,500.6206299,71.72021145,1772.318211,,1,71.45,1,629
963,Apparel,30.84987775,368.4746076,22.06792337,2357.594641,465.8768022,,799.4451093,72.4274148,1207.485643,,10,71,1,276
964,Food,114.1123029,77.99145177,41.71650938,4945.318652,344.8523447,,300.792652,23.75089207,2561.004605,,12,39.72,0,643
965,Automotive,96.33169357,116.2863699,6.87466358,2467.837172,774.0231394,,296.3185453,52.96921615,294.1305559,,5,59.93,1,282
966,Apparel,170.4278457,53.52871585,37.01136652,4935.790132,939.367736,,211.8246222,16.14023492,3422.566443,,10,18.24,0,111
967,Electronics,28.63569035,333.9148056,27.0412908,3797.38987,943.7133163,,214.8445118,37.40759697,2711.159119,,9,34.15,0,363
968,Food,102.765816,251.4530414,15.10932179,1318.163935,216.0422206,,299.6306172,59.93252107,4513.466856,,12,68.41,1,411
969,Pharmaceutical,38.50924629,110.4236829,25.14815964,2738.135399,881.0064672,,654.9880317,56.15962728,989.0848848,,11,49.61,1,246
970,Food,71.68842611,481.0703545,15.69716142,4961.464633,750.5598694,,734.0297534,53.72904686,4059.724381,,12,49.95,0,465
971,Pharmaceutical,150.0978447,288.3468758,30.20801581,4301.899978,290.1955307,,782.5610188,29.77786046,4001.412869,,6,46.1,1,512
972,Food,100.4434446,158.8519824,22.25835222,577.0977796,113.9203823,,262.6027579,36.46174646,810.4697082,,8,64.29,1,770
973,Food,81.41877418,275.271607,9.055870925,3561.222784,304.5974035,,716.9082819,17.20623013,2113.084276,,10,51.62,1,882
974,Food,84.95049293,355.8291497,6.712570653,1793.339971,916.5978249,,329.7785625,60.33159743,1016.732677,,1,57.95,1,756
975,Pharmaceutical,97.294886,84.30764809,27.78808842,134.2130832,651.5197412,,178.9883812,45.27221578,1422.658402,,10,49.13,0,272
976,Pharmaceutical,159.1531433,173.6167168,45.21823863,2077.056748,735.0019279,,709.0174479,59.61359426,1463.581639,,11,46.74,1,270
977,Food,179.4960909,413.1344709,17.85392664,1250.296666,294.2947336,,545.2739443,27.42604674,2869.934691,,7,52,1,491
978,Apparel,191.5135904,256.8491917,36.91700525,4112.459426,733.4187478,,215.3116273,32.710676,2174.772472,,3,35.24,1,270
979,Automotive,159.5116434,295.9597139,33.27440639,1752.919983,76.71543096,,400.8818803,33.39507361,4749.117459,,9,51.59,0,516
980,Automotive,69.92731019,244.767201,46.6461908,4154.8661,406.5552785,,301.0803864,11.80196868,806.5766813,,6,33.43,0,17
981,Automotive,140.7455942,69.75497419,41.22806985,102.9299003,645.4156811,,615.7561981,33.8733511,4873.722247,,5,31.34,1,629
982,Pharmaceutical,93.14459357,124.5874009,28.76365769,1608.313835,188.7917373,,417.3913614,66.23132015,1307.065473,,8,73.33,1,175
983,Pharmaceutical,58.38741819,250.4937374,33.19449441,1281.70955,831.8533957,,792.4959616,72.8108947,3909.794895,,8,50.35,1,899
984,Apparel,169.7656001,144.1334594,45.02093686,1244.480069,273.2797339,,138.3214876,46.27528209,1827.055646,,12,53.28,0,509
985,Automotive,17.3010063,72.4905629,20.57642044,434.1144369,669.6670572,,348.5106863,41.88511867,886.790698,,12,50.85,1,837
986,Automotive,181.3347785,429.6423488,17.01294059,1016.908925,434.9372854,,437.330117,12.15772331,4317.868089,,3,37.59,0,601
987,Food,97.68071828,491.5366381,1.529743098,2822.192892,616.2414157,,452.1934883,71.54430363,1682.532316,,2,73.31,1,360
988,Pharmaceutical,131.0682806,406.9142933,41.50100264,1527.669257,152.078025,,321.1550757,10.91071494,3362.50594,,2,37.57,0,317
989,Automotive,135.2772452,434.2032148,40.24805432,2145.234433,66.06715993,,610.4681744,76.13250561,2918.929688,,14,74.15,0,737
990,Apparel,180.0723707,158.8897086,6.118271387,1946.647714,914.086206,,712.3229514,44.24513741,2464.430285,,5,47.32,0,140
991,Apparel,130.9672396,482.282139,29.26601168,4391.934132,306.1485083,,757.1035114,33.93541455,2579.933469,,10,50.92,0,159
992,Automotive,126.6473811,138.616567,23.73510321,4535.965095,828.6931526,,663.5653638,74.69529044,3714.741988,,12,55.56,1,510
993,Pharmaceutical,22.66388771,478.1434147,6.81674568,2515.489161,999.3827854,,695.4061381,11.70736952,621.3099878,,7,31.9,1,505
994,Apparel,108.4975242,497.6686823,49.04784313,1717.764157,250.8596951,,485.3817104,50.69974264,3407.267177,,8,51.39,0,175
995,Food,38.53211016,370.2752626,11.52009849,623.3234496,301.9122041,,678.1217585,48.42527671,4499.898087,,10,61.55,0,392
996,Apparel,150.1124161,491.5146793,4.294474824,4771.674109,679.7167983,,312.4527364,25.35242808,477.3833457,,8,49.61,1,11
997,Electronics,107.322165,306.2929008,30.1475216,395.11203,967.1762029,,378.9351335,40.02212019,875.1360283,,13,37.19,1,73
998,Electronics,139.243278,166.7938024,37.20446718,1558.48636,920.0236308,,321.8391097,55.65848042,3639.833296,,12,38.07,1,343
999,Pharmaceutical,17.91785111,246.6481485,2.589728856,1560.524386,527.7317441,,427.1711348,60.89918378,2298.951912,,8,68.98,1,252
1000,Automotive,26.11048305,317.1024209,33.2771643,1669.966302,805.3547684,,299.9057314,10.05018011,2137.03338,,10,23.28,0,248
1001,Apparel,191.5135904,256.8491917,36.91700525,4112.459426,733.4187478,,215.3116273,32.710676,2174.772472,,3,35.24,1,270
1002,Automotive,159.5116434,295.9597139,33.27440639,1752.919983,76.71543096,,400.8818803,33.39507361,4749.117459,,9,51.59,0,516
1003,Automotive,69.92731019,244.767201,46.6461908,4154.8661,406.5552785,,301.0803864,11.80196868,806.5766813,,6,33.43,0,17
1004,Apparel,198.5100228,323.488455,28.00683813,4164.857307,637.37077,,725.45698,35.02593299,2860.014664,,6,41.47,1,946
1005,Pharmaceutical,171.770742,182.8856649,22.47075205,3576.005227,792.3889843,,629.752456,29.41987144,2882.436181,,6,36.19,1,324
1006,Automotive,49.61699773,111.4704066,42.11983935,616.4667492,718.1133663,,332.4004915,54.99614351,3593.749613,,3,41.92,1,661
1007,Automotive,125.2758588,183.4410116,48.04664462,4919.479312,230.622328,,671.1690526,42.50451749,1713.040339,,3,51.69,1,242
1008,Apparel,31.51522871,94.27804237,36.19822759,358.5497635,866.6630781,,391.3126625,32.15281488,300.3656592,,2,35,1,744
1009,Electronics,175.2803088,86.97725036,28.68918031,1339.004779,780.9704505,,149.048087,43.40024632,1303.60818,,4,44.19,1,747
1010,Electronics,73.68747591,221.8728378,18.49443785,2439.016951,239.2587015,,447.7203996,59.68495352,2920.669304,,8,69.43,0,979
1011,Pharmaceutical,112.1051646,339.7569141,16.76182949,1124.390931,567.3275584,,221.7745941,25.06883321,2367.867178,,7,44.07,1,646
1012,Pharmaceutical,150.1252371,409.4213862,22.00639903,4220.452681,344.793058,,353.0781314,57.32651239,2891.333511,,12,63.73,0,475
1013,Food,117.3198153,428.8993488,2.764922096,2075.718005,921.764914,,113.9810528,73.67106865,854.5813041,,11,66.37,0,353
1014,Pharmaceutical,86.14498157,493.1013828,22.3940953,618.7841592,348.0179685,,602.6477128,47.26521644,1718.601955,,7,60.8,1,243
1015,Apparel,61.4414879,146.0801148,47.37636914,990.7164494,175.6552793,,265.7043331,15.8040207,353.5734087,,9,42.97,1,616
1016,Pharmaceutical,161.9724986,209.9718547,9.89908442,1403.049408,886.8504025,,553.6212226,49.61220236,582.0231074,,12,53.08,0,270
1017,Food,112.9105008,266.4378004,49.25806174,3331.57931,265.6296125,,571.3938102,55.44077754,4344.758962,,2,51.36,1,451
1018,Apparel,109.8811346,321.56945,27.680351,1191.112788,472.6098112,,791.6097734,19.01281062,1818.569769,,7,40.62,0,164
1019,Electronics,104.309587,442.7286127,35.4812892,347.8082087,50.8962445,,476.3067966,63.98701518,3712.185309,,14,68.85,1,300
1020,Food,142.2948674,207.2778674,14.53963631,4943.26287,410.7505346,,264.9777742,68.52830309,675.0493924,,2,74.78,1,854
1021,Electronics,128.9193615,101.6459923,20.77644912,3135.01085,683.3513693,,212.6022054,20.54276671,3584.303764,,1,34.29,0,562
1022,Pharmaceutical,175.318786,294.5921978,20.48300655,4267.815187,367.7204008,,670.2375392,24.3631,4376.944114,,9,44.2,1,551
1023,Pharmaceutical,186.2729338,363.1546032,22.26702766,955.7712109,365.8053576,,734.1381699,52.93812926,427.5950535,,6,65.73,1,595
1024,Food,112.5972221,426.6685064,10.09668854,4978.287612,825.822481,,468.9053372,43.32396915,1583.130252,,14,49.68,1,734
1025,Apparel,188.0734126,472.2371683,27.24213693,3198.741657,944.2676731,,661.8881837,74.55563227,916.4864608,,10,56.22,0,592
1026,Apparel,61.91931013,100.6611757,36.8876514,1336.328443,105.5350879,,205.9873108,73.85781928,3720.328877,,6,71.57,1,417
1027,Electronics,62.10088845,319.2608679,18.35929503,3240.731088,890.1262566,,790.153918,17.70124048,803.8512145,,6,33.2,0,959
1028,Apparel,50.48989376,456.3027478,13.02226339,1857.245752,716.042708,,487.8694963,13.22484188,4025.348019,,3,31.87,0,563
